eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
256.49,9.85,271.94,10.32,1386,0.014911372,0.19295247,1.9064616,-0.018206619,0.3026752,0.8277880400419235,118,30208,1403.658226175,1933312
253.73,10.16,261.9,9.71,1373,0.014522127,0.18019612,1.9364042,-0.017303864,0.3936549,0.850800946354866,119,30464,1415.5927490679996,1949696
247.93,9.22,269.91,10.61,1435,0.016247718,0.18318684,1.9407257,-0.017260505,0.3854095,0.8165359944105148,120,30720,1427.0115453279996,1966080
277.64,12.27,279.96,11.22,1408,0.017234942,0.20054118,1.950332,-0.01329044,0.45898414,0.8524405062198639,121,30976,1438.6478541389997,1982464
283.78,11.93,276.03,9.86,1376,0.013356549,0.171875,1.9142352,-0.015059676,0.39740506,0.8458175361156464,122,31232,1450.548549002,1998848
299.38,12.79,267.9,10.13,1397,0.0126602305,0.16558838,1.9036728,-0.01571331,0.35622287,0.8538472205400467,123,31488,1462.2698574179994,2015232
268.81,12.06,265.15,10.43,1383,0.013306725,0.1720988,1.8953053,-0.017581323,0.37363246,0.8703344315290451,124,31744,1474.1172939609996,2031616
245.08,10.12,252.24,9.26,1394,0.018268805,0.2134196,1.9076616,-0.018236442,0.35123658,0.8485816121101379,125,32000,1485.905140537,2048000
258.66,9.74,292.88,12.94,1382,0.017860482,0.2136027,1.9587183,-0.020935206,0.29221746,0.8440585285425186,126,32256,1497.7546838110002,2064384
255.33,9.86,300.45,13.8,1397,0.013243531,0.17354329,1.9257544,-0.018776445,0.37126982,0.8469338417053223,127,32512,1509.4813159389996,2080768
227.55,7.82,296.12,13.57,1383,0.019710692,0.23242188,1.9827696,-0.023397213,0.3147825,0.8465152382850647,128,32768,1521.3250450899995,2097152
216.7,7.54,281.32,12.95,1407,0.015250674,0.19582112,1.9538199,-0.023473367,0.27560568,0.8669904172420502,129,33024,1532.9642163529998,2113536
255.38,10.28,279.07,12.44,1382,0.018977463,0.23325603,1.9584212,-0.022578416,0.30567765,0.8716740757226944,130,33280,1544.819419503,2129920
259.31,10.75,295.7,12.58,1386,0.015334283,0.19390869,1.9343573,-0.017409384,0.35305145,0.8660588264465332,131,33536,1556.6382016179996,2146304
273.57,10.8,309.15,13.7,1378,0.02144779,0.25345865,1.9218854,-0.018387707,0.28084973,0.8594072610139847,132,33792,1568.52658265,2162688
272.6,11.54,291.1,13.01,1398,0.014497895,0.1885376,1.9084201,-0.019566039,0.32945704,0.8850201070308685,133,34048,1580.2439116249998,2179072
272.42,10.77,276.76,12.53,1391,0.014552199,0.17803955,1.9538447,-0.022612827,0.30484214,0.8494228720664978,134,34304,1592.0198711140001,2195456
297.4,12.98,269.24,11.93,1394,0.015572619,0.1940511,1.9547876,-0.023601077,0.27408862,0.8759452626109123,135,34560,1603.772194268,2211840
291.04,13.25,289.32,13.61,1362,0.013622672,0.18048096,1.9424208,-0.016510203,0.3108804,0.8778260201215744,136,34816,1615.7946582220002,2228224
283.82,11.67,291.17,13.35,1365,0.012574073,0.16414388,1.9661546,-0.018240646,0.29765904,0.8454858511686325,137,35072,1627.793651385,2244608
284.57,11.48,292.26,12.15,1403,0.015142393,0.1895752,1.9379721,-0.017631367,0.3504883,0.8605386912822723,138,35328,1639.4718658249994,2260992
282.91,11.81,283.6,11.69,1376,0.017543688,0.20800781,1.9288996,-0.02025277,0.37266263,0.8315194845199585,139,35584,1651.3762572289997,2277376
263.21,10.42,288.67,12.62,1376,0.015851224,0.20910645,1.9738289,-0.020323401,0.29533473,0.8876390755176544,140,35840,1663.2794016469998,2293760
274.14,11.89,282.64,11.81,1386,0.016234841,0.19340007,1.934041,-0.019454962,0.3788649,0.8490639477968216,141,36096,1675.0941005469995,2310144
288.6,12.56,291.26,13.66,1395,0.016865607,0.21209717,1.9498249,-0.023757977,0.29124656,0.884208582341671,142,36352,1686.8338440369998,2326528
294.06,13.3,319.6,16.4,1391,0.019182263,0.23382568,1.924407,-0.016542284,0.33660403,0.8738629668951035,143,36608,1698.6104190979995,2342912
314.12,14.16,309.4,14.37,1390,0.015764784,0.18949382,1.9382864,-0.02317959,0.27776465,0.8719606399536133,144,36864,1710.3918469330001,2359296
314.18,13.8,302.58,12.79,1387,0.01618753,0.19559734,1.9605093,-0.018270442,0.3487015,0.84353968501091,145,37120,1722.1998319120003,2375680
298.85,13.78,300.65,12.2,1396,0.014154774,0.18436687,1.9539304,-0.014116918,0.38795564,0.855073407292366,146,37376,1733.9314797739999,2392064
288.67,12.24,303.33,11.66,1387,0.015440789,0.20113118,1.9879618,-0.020522559,0.32214236,0.8608807474374771,147,37632,1745.744761543,2408448
300.73,12.96,303.98,12.49,1404,0.016638668,0.19317627,1.9793342,-0.018312374,0.35672185,0.8637345284223557,148,37888,1757.4152116220002,2424832
321.86,13.65,289.41,12.7,1406,0.01609153,0.19632976,1.9814066,-0.02216825,0.3124598,0.840556874871254,149,38144,1769.062595671,2441216
313.29,12.62,301.79,14.6,1383,0.016851982,0.19968669,1.9904041,-0.017906694,0.35912332,0.8484847545623779,150,38400,1780.9035270919994,2457600
303.72,13.19,299.37,14.22,1391,0.017087739,0.21785481,1.9930587,-0.020973349,0.30398408,0.8571012020111084,151,38656,1792.6756440999998,2473984
284.89,12.02,317.34,15.11,1358,0.01944171,0.24167888,2.0286303,-0.018243494,0.33642516,0.8492729812860489,152,38912,1804.7351913539997,2490368
284.98,11.25,317.71,15.06,1400,0.015044943,0.19895427,2.043256,-0.020691108,0.3261044,0.8546470254659653,153,39168,1816.4355570879998,2506752
297.8,11.76,293.72,13.65,1367,0.015836406,0.2074585,2.04198,-0.018168593,0.32317623,0.8574310839176178,154,39424,1828.419889027,2523136
286.52,12.27,309.05,14.82,1399,0.013241336,0.17989095,2.021116,-0.017409908,0.29806575,0.8810538277029991,155,39680,1840.1250949349997,2539520
273.23,12.07,323.42,15.64,1401,0.017979778,0.22595215,1.9801952,-0.020489782,0.41101694,0.8345129638910294,156,39936,1851.8172545239995,2555904
269.76,11.55,306.51,15.26,1374,0.0158015,0.20758057,1.9969693,-0.011624212,0.42031446,0.8333763629198074,157,40192,1863.7429332809998,2572288
308.1,13.92,289.35,13.36,1394,0.012359404,0.1607259,1.9966713,-0.018813156,0.37316772,0.8419690579175949,158,40448,1875.4895175749998,2588672
310.93,13.5,289.85,12.38,1410,0.016411578,0.20918782,1.9536244,-0.019607065,0.32671747,0.8589060455560684,159,40704,1887.1047576749997,2605056
297.88,12.84,308.77,15.28,1389,0.011818119,0.15509033,1.9898257,-0.01764536,0.38286003,0.8416828662157059,160,40960,1898.8967507859998,2621440
285.26,12.58,305.42,14.97,1393,0.015100189,0.1928304,1.9921541,-0.01896416,0.32043514,0.8718570023775101,161,41216,1910.6571131149994,2637824
281.13,11.8,297.93,12.54,1373,0.010705546,0.14072673,1.9966439,-0.019157344,0.38751963,0.8549630045890808,162,41472,1922.5854063159995,2654208
277.03,11.36,305.39,13.42,1396,0.0153610585,0.19146729,2.0169508,-0.022064218,0.35600987,0.873116597533226,163,41728,1934.3177180419998,2670592
288.69,11.67,276.26,12.02,1375,0.011960561,0.15431722,1.9941875,-0.023733532,0.31208313,0.8805176988244057,164,41984,1946.2270773539994,2686976
293.72,11.91,275.95,12.39,1391,0.016226396,0.19348145,2.0289853,-0.021710098,0.2883687,0.8550648540258408,165,42240,1958.0001133340002,2703360
292.51,11.21,283.59,13.37,1363,0.020719973,0.23280843,2.008198,-0.01839366,0.4038012,0.8109660595655441,166,42496,1970.0219372519996,2719744
274.91,11.52,294.46,14.15,1388,0.018725917,0.2329305,2.0482469,-0.01748904,0.30615315,0.8779936730861664,167,42752,1981.8259925510001,2736128
277.72,12.53,310.2,14.84,1378,0.01391214,0.18670654,2.0548093,-0.026213055,0.30589813,0.8782418519258499,168,43008,1993.7169249339995,2752512
291.75,12.58,317.35,14.69,1390,0.015754081,0.20719402,2.038854,-0.019140618,0.30939636,0.8736548870801926,169,43264,2005.4988443089997,2768896
316.38,13.75,323.53,14.39,1392,0.010217757,0.13267009,2.0232275,-0.020484261,0.31294656,0.8739812076091766,170,43520,2017.2640211050002,2785280
327.42,16.08,319.76,14.65,1396,0.011040515,0.1496582,2.0388548,-0.015673539,0.30109772,0.8827532529830933,171,43776,2028.995284181,2801664
318.95,14.89,305.61,13.91,1372,0.020790031,0.24082439,2.0618036,-0.026094267,0.32616648,0.8519586771726608,172,44032,2040.9365504329999,2818048
317.32,14.52,302.92,14.08,1408,0.016048932,0.20615642,2.027356,-0.024349324,0.24861479,0.8714140504598618,173,44288,2052.571190398,2834432
318.58,15.17,293.08,13.67,1382,0.015640186,0.19150798,2.053482,-0.02339829,0.2980744,0.872597947716713,174,44544,2064.42002656,2850816
271.43,12.08,294.65,13.6,1377,0.012711535,0.15848796,2.0442212,-0.020533955,0.27039865,0.8994424119591713,175,44800,2076.311508086,2867200
291.47,13.44,305.61,14.26,1399,0.015946975,0.19396973,1.9993426,-0.016637761,0.31189033,0.8720880150794983,176,45056,2088.0187217909997,2883584
312.38,14.86,309.88,15.37,1409,0.020237375,0.23012288,2.0220332,-0.020854501,0.27359092,0.8779348507523537,177,45312,2099.647694569,2899968
298.76,13.18,305.18,15.61,1432,0.015612499,0.19677734,2.010187,-0.022749545,0.28840783,0.8784975633025169,178,45568,2111.0877705430003,2916352
