eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
81.26,-2.069999933242798,919.0,0.00039582818862982094,0.0,2.707672357559204,-0.000869621813762933,0.35059094429016113,0.0165480375289917,1.0,256.0,17.813453993999985,16384.0
81.46,-2.2699999809265137,1925.0,0.00013904429215472192,0.0,2.706880569458008,-0.00034991352003999054,0.15961699187755585,0.05622810125350952,2.0,512.0,27.02565423300001,32768.0
86.87,-2.630000114440918,1924.0,0.0002579726278781891,0.0,2.7060787677764893,-0.0003527358639985323,0.13510377705097198,0.0869225263595581,3.0,768.0,35.541237394999996,49152.0
82.86,-1.5700000524520874,1912.0,0.00038549175951629877,0.0,2.7043845653533936,-0.0007359008304774761,0.12067869305610657,0.11205160617828369,4.0,1024.0,44.10840968399998,65536.0
82.6,-2.369999885559082,1883.0,0.0009048576466739178,0.0014444986591115594,2.701364755630493,-0.0011115046218037605,0.1359727829694748,0.16342002153396606,5.0,1280.0,52.807731030000014,81920.0
86.94,-2.299999952316284,1874.0,0.0014961460838094354,0.0037434895057231188,2.6962220668792725,-0.001833275891840458,0.12845058739185333,0.19992393255233765,6.0,1536.0,61.550553535000006,98304.0
84.49,-1.559999942779541,1862.0,0.0030528120696544647,0.014790852554142475,2.6815640926361084,-0.0022138699423521757,0.11788342148065567,0.2641181945800781,7.0,1792.0,70.35049533799997,114688.0
83.09,-2.4000000953674316,1836.0,0.0023780607152730227,0.012613932602107525,2.660926103591919,-0.003027156926691532,0.13554756343364716,0.3163955807685852,8.0,2048.0,79.27075437799999,131072.0
79.35,-2.009999990463257,1815.0,0.005174990277737379,0.0398763008415699,2.6363537311553955,-0.004558346699923277,0.11860639601945877,0.4209844470024109,9.0,2304.0,88.296837874,147456.0
75.5,-1.4900000095367432,1803.0,0.0028211220633238554,0.01890055276453495,2.639028787612915,-0.004984189290553331,0.0835060179233551,0.4785275459289551,10.0,2560.0,97.38393176799997,163840.0
78.38,-1.399999976158142,1794.0,0.003618612652644515,0.0244140625,2.6187744140625,-0.005864011589437723,0.08762290328741074,0.5677996575832367,11.0,2816.0,106.515261253,180224.0
78.79,-0.7799999713897705,1781.0,0.004762023221701384,0.0483194999396801,2.610178232192993,-0.008086182177066803,0.06930861622095108,0.5192888379096985,12.0,3072.0,115.71535522799996,196608.0
77.44,-0.9599999785423279,1783.0,0.004396590869873762,0.0380859375,2.593167543411255,-0.008069428615272045,0.06524591147899628,0.6059925556182861,13.0,3328.0,124.901893632,212992.0
74.04,-1.0299999713897705,1804.0,0.003799716243520379,0.0367838554084301,2.594374656677246,-0.008287112228572369,0.06726288795471191,0.6282560527324677,14.0,3584.0,133.982481145,229376.0
75.36,-1.159999966621399,1813.0,0.005058344919234514,0.04962158203125,2.59395694732666,-0.00994561892002821,0.07068242132663727,0.5842821896076202,15.0,3840.0,143.016426363,245760.0
73.56,-0.2800000011920929,1816.0,0.005764516536146402,0.0666707381606102,2.583486557006836,-0.011267460882663727,0.0647684708237648,0.5563294887542725,16.0,4096.0,152.03881826999998,262144.0
78.32,-0.38999998569488525,1845.0,0.006958560552448034,0.09014892578125,2.56215763092041,-0.011288996785879135,0.06806624680757523,0.6005565226078033,17.0,4352.0,160.91870187299997,278528.0
75.3,-0.03999999910593033,1829.0,0.006808074656873941,0.0895589217543602,2.567260980606079,-0.011828114278614521,0.045943841338157654,0.5980523526668549,18.0,4608.0,169.873564853,294912.0
79.58,0.05000000074505806,1814.0,0.007589797955006361,0.0989583358168602,2.509941339492798,-0.012924051843583584,0.046186160296201706,0.6277347803115845,19.0,4864.0,178.90318066700002,311296.0
76.48,0.10000000149011612,1808.0,0.0075315735302865505,0.0967610701918602,2.5119805335998535,-0.011323568411171436,0.05064738169312477,0.5808426439762115,20.0,5120.0,187.963521008,327680.0
74.33,0.36000001430511475,1810.0,0.007772414479404688,0.097900390625,2.5253074169158936,-0.013952835462987423,0.048589736223220825,0.5821743309497833,21.0,5376.0,197.01249817399997,344064.0
76.26,-0.20999999344348907,1807.0,0.00829522218555212,0.1073201522231102,2.507629632949829,-0.012862257659435272,0.05041011795401573,0.5873652696609497,22.0,5632.0,206.07827168299997,360448.0
74.25,0.46000000834465027,1813.0,0.009245950728654861,0.1282145231962204,2.4989430904388428,-0.014350089244544506,0.0420924611389637,0.5953618288040161,23.0,5888.0,215.11521803800002,376832.0
82.33,0.3100000023841858,1821.0,0.007943267934024334,0.1018880233168602,2.505070447921753,-0.012760092504322529,0.04420424997806549,0.6321745216846466,24.0,6144.0,224.10937813000004,393216.0
75.85,0.6200000047683716,1821.0,0.0092398002743721,0.1205851212143898,2.518887758255005,-0.0146964555606246,0.05058447644114494,0.6053551733493805,25.0,6400.0,233.10475015699996,409600.0
78.27,0.5699999928474426,1818.0,0.009525798261165619,0.1256917268037796,2.5058960914611816,-0.008035507053136826,0.05994085967540741,0.658517599105835,26.0,6656.0,242.11368874800002,425984.0
75.16,0.5899999737739563,1815.0,0.009947406128048897,0.1275227814912796,2.471662998199463,-0.014848546124994755,0.0668124258518219,0.5634109973907471,27.0,6912.0,251.138524293,442368.0
78.14,0.7400000095367432,1814.0,0.010140064172446728,0.1335856169462204,2.480656623840332,-0.01158356573432684,0.04428606852889061,0.6660163700580597,28.0,7168.0,260.17037578900005,458752.0
78.12,1.0700000524520874,1817.0,0.010436255484819412,0.13714599609375,2.476865291595459,-0.010556676425039768,0.05585607886314392,0.6802389621734619,29.0,7424.0,269.18644312,475136.0
79.83,1.340000033378601,1811.0,0.011209082789719105,0.149658203125,2.4525644779205322,-0.013315538875758648,0.052477072924375534,0.680834949016571,30.0,7680.0,278.23186652,491520.0
76.16,1.4199999570846558,1809.0,0.010413923300802708,0.1302083283662796,2.4650700092315674,-0.015355095267295837,0.05755475535988808,0.6511178612709045,31.0,7936.0,287.28647998599996,507904.0
