eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
84.67,-2.740000009536743,4335.0,7.52830455894582e-05,0.0,2.707975387573242,-0.0004620881809387356,0.29905351996421814,0.0003427267074584961,1.0,256.0,3.7786868900002446,16384.0
84.26,-2.140000104904175,8055.0,5.857861469849013e-05,0.0,2.7076263427734375,-0.00017901977116707712,0.13136593997478485,-0.0008442401885986328,2.0,512.0,5.859968505999859,32768.0
79.32,-2.430000066757202,8246.0,7.655394438188523e-05,0.0,2.707338333129883,-0.000301344261970371,0.16210858523845673,0.008186876773834229,3.0,768.0,7.847579672999927,49152.0
88.63,-2.9100000858306885,8128.0,0.00021570816170424223,0.0,2.7065343856811523,-0.0006707555148750544,0.16304533183574677,0.01695406436920166,4.0,1024.0,9.863953191000292,65536.0
86.78,-2.630000114440918,8109.0,0.0006476843846030533,0.0012410482158884406,2.702397346496582,-0.0006250484730117023,0.1731528490781784,0.018570363521575928,5.0,1280.0,11.885246286999973,81920.0
85.35,-2.680000066757202,8107.0,0.0008698087185621262,0.0009765625,2.695953130722046,-0.0007621108088642359,0.18453975021839142,0.04718071222305298,6.0,1536.0,13.907113512999786,98304.0
87.28,-2.3499999046325684,8317.0,0.002273348392918706,0.01804606057703495,2.687657356262207,-0.0018970267847180367,0.1738160252571106,0.05118060111999512,7.0,1792.0,15.877846483999747,114688.0
83.24,-1.9800000190734863,8113.0,0.001986627234145999,0.01348876953125,2.684819221496582,-0.0014777323231101036,0.15881265699863434,0.0833699107170105,8.0,2048.0,17.89803888000006,131072.0
79.38,-1.5199999809265137,8158.0,0.0008930125623010099,0.0,2.6722843647003174,-0.0009309214656241238,0.1444825381040573,0.12895452976226807,9.0,2304.0,19.9071056949997,147456.0
90.2,-2.5199999809265137,8113.0,0.001662429771386087,0.009236653335392475,2.662611246109009,-0.0014622071757912636,0.1609628051519394,0.10988587141036987,10.0,2560.0,21.92746804699982,163840.0
80.98,-2.259999990463257,8161.0,0.001541359699331224,0.0037027995567768812,2.6584930419921875,-0.0014516310766339302,0.1595785766839981,0.16788876056671143,11.0,2816.0,23.935867723999763,180224.0
81.75,-1.7999999523162842,8021.0,0.002582408720627427,0.015625,2.635859966278076,-0.0013423613272607327,0.13634748756885529,0.19036060571670532,12.0,3072.0,25.97930639599963,196608.0
80.91,-1.899999976158142,8101.0,0.001745114685036242,0.0057169594801962376,2.646303415298462,-0.0012199230259284377,0.1339905709028244,0.19488316774368286,13.0,3328.0,28.00274490100037,212992.0
