eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
79.17,-2.1600000858306885,7416.0,0.002331821946427226,0.01774088479578495,2.7057559490203857,-0.00115446955896914,0.7488675117492676,-0.2680530548095703,1.0,256.0,2.209211010999752,16384.0
83.86,-1.9199999570846558,9133.0,0.0030393616762012243,0.02305094338953495,2.697299003601074,-0.0014047060394659638,0.19885873794555664,0.0,2.0,512.0,4.0612469029997555,32768.0
80.69,-2.450000047683716,9094.0,0.002162026707082987,0.01043701171875,2.6900241374969482,-0.0011775916209444404,0.18453024327754974,-1.1920928955078125e-07,3.0,768.0,5.8635630499998115,49152.0
81.67,-1.5,8845.0,0.0014065020950511098,0.0049235024489462376,2.6846141815185547,-0.00035479190410114825,0.16311730444431305,1.1920928955078125e-07,4.0,1024.0,7.71656642500011,65536.0
79.61,-1.9500000476837158,9200.0,0.0022204529959708452,0.0077921547926962376,2.6796703338623047,-0.000910468224901706,0.15944331884384155,1.9669532775878906e-06,5.0,1280.0,9.498152869000023,81920.0
85.63,-2.2899999618530273,8999.0,0.0018366746371611953,0.0026448566932231188,2.674762725830078,-0.0006159406621009111,0.17356908321380615,0.0,6.0,1536.0,11.319517157000064,98304.0
81.74,-2.190000057220459,8846.0,0.0023589679040014744,0.011067708022892475,2.6610662937164307,-0.0010903467191383243,0.18353885412216187,0.0,7.0,1792.0,13.172687795000002,114688.0
83.88,-1.940000057220459,9020.0,0.0024845029693096876,0.0061848959885537624,2.654412269592285,-0.0008979623089544475,0.1685003638267517,7.271766662597656e-06,8.0,2048.0,14.989920158999666,131072.0
79.22,-1.9600000381469727,8759.0,0.0035027184057980776,0.02614339254796505,2.647531747817993,-0.0013613001210615039,0.16765587031841278,0.0,9.0,2304.0,16.861088071999802,147456.0
79.57,-2.2899999618530273,8452.0,0.0023366205859929323,0.0033162434119731188,2.631516218185425,-0.0008969585760496557,0.17776697874069214,5.960464477539063e-08,10.0,2560.0,18.800473999999667,163840.0
80.75,-1.5499999523162842,8923.0,0.003905031131580472,0.0194091796875,2.5915682315826416,-0.0016758166020736098,0.16705691814422607,-1.1920928955078125e-07,11.0,2816.0,20.637402534000103,180224.0
87.52,-2.0799999237060547,8824.0,0.0036852445919066668,0.0348714180290699,2.565518617630005,-0.002075220225378871,0.17242313921451569,-1.1920928955078125e-07,12.0,3072.0,22.494969127999866,196608.0
80.89,-1.7000000476837158,9055.0,0.003642668714746833,0.02028401754796505,2.562669038772583,-0.0013317150296643376,0.161344513297081,0.0,13.0,3328.0,24.30527272800009,212992.0
81.19,-2.2200000286102295,8984.0,0.002167339436709881,0.014180500991642475,2.566450357437134,-0.0008182786405086517,0.1770545244216919,0.0,14.0,3584.0,26.129700947999936,229376.0
84.62,-1.9299999475479126,8898.0,0.002384813269600272,0.0,2.546233892440796,-0.000588619033806026,0.15577135980129242,0.0,15.0,3840.0,27.971782059999896,245760.0
82.9,-1.7300000190734863,8856.0,0.001557205687277019,0.0033365886192768812,2.5256941318511963,-0.0006840966525487602,0.1528901904821396,0.0,16.0,4096.0,29.822622277999926,262144.0
81.05,-1.6299999952316284,8881.0,0.003247290151193738,0.0077311196364462376,2.531033515930176,-0.0014043520204722881,0.16450414061546326,-2.384185791015625e-07,17.0,4352.0,31.66814237399967,278528.0
78.16,-1.399999976158142,8758.0,0.0039253742434084415,0.012858073227107525,2.498110055923462,-0.0013955949107185006,0.1464313119649887,0.0,18.0,4608.0,33.539699650999864,294912.0
