eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
82.85,-1.8300000429153442,1146.0,0.0006771953776478767,0.0,2.707394599914551,-0.0009378514369018376,0.3586491048336029,-0.05568122863769531,1.0,256.0,14.292795989999831,16384.0
84.17,-3.509999990463257,3318.0,0.0005385574768297374,0.0,2.7040700912475586,-0.0006687833811156452,0.20467828214168549,-0.032694220542907715,2.0,512.0,19.437032756999542,32768.0
81.24,-2.1600000858306885,3374.0,0.0004886857350356877,0.0,2.7014195919036865,-0.00042784117977134883,0.18123596906661987,-0.0005819797515869141,3.0,768.0,24.293102560999614,49152.0
81.53,-2.359999895095825,3217.0,0.0005976009415462613,0.0,2.6986820697784424,-0.0005125117604620755,0.17016775906085968,-0.0013159513473510742,4.0,1024.0,29.38654238500021,65536.0
80.3,-2.440000057220459,3381.0,0.0008848670404404402,0.0,2.694391965866089,-0.0010369749506935477,0.17466895282268524,-0.001766800880432129,5.0,1280.0,34.2333063469996,81920.0
80.89,-2.609999895095825,3308.0,0.001110516837798059,0.0,2.6878554821014404,-0.0009860384743660688,0.17969922721385956,-0.0015822649002075195,6.0,1536.0,39.18616496800041,98304.0
82.44,-2.190000057220459,3329.0,0.0006912369863130152,0.0033772785682231188,2.67791748046875,-0.0004198741225991398,0.17642748355865479,-0.0004420280456542969,7.0,1792.0,44.10786119600016,114688.0
77.53,-2.140000104904175,3305.0,0.0003901651070918888,0.0,2.6779861450195312,-0.0003706980496644974,0.18140937387943268,-0.0013957023620605469,8.0,2048.0,49.06488438799988,131072.0
84.96,-2.0299999713897705,3305.0,0.0004543733084574342,0.0,2.676250457763672,-0.00039901919080875814,0.17673909664154053,-0.0006493330001831055,9.0,2304.0,54.02168377500038,147456.0
85.07,-2.5199999809265137,3285.0,0.0005673831910826266,0.0,2.6788454055786133,-0.00043776145321317017,0.17328773438930511,-0.002781510353088379,10.0,2560.0,59.009608100999685,163840.0
81.81,-2.0799999237060547,3384.0,0.00046269051381386817,0.0,2.6817800998687744,-0.00043537456076592207,0.16816556453704834,-0.0018264055252075195,11.0,2816.0,63.85138303599979,180224.0
76.66,-2.109999895095825,3323.0,0.0002764240198303014,0.0,2.6780712604522705,-0.00021918168931733817,0.18375827372074127,-0.0009542703628540039,12.0,3072.0,68.78215330300009,196608.0
80.43,-2.490000009536743,3327.0,0.0004749385407194495,0.0,2.6796302795410156,-0.0004750867374241352,0.18510615825653076,-0.002246379852294922,13.0,3328.0,73.70757516600042,212992.0
80.56,-1.9900000095367432,3322.0,0.0002637654833961278,0.0,2.681302785873413,-6.652431329712272e-05,0.17913174629211426,-0.0021593570709228516,14.0,3584.0,78.63960742400013,229376.0
85.58,-2.5199999809265137,3370.0,0.0007291137590073049,0.0,2.674391508102417,-0.0008391452138312161,0.1867164820432663,-0.0011137723922729492,15.0,3840.0,83.5015652230004,245760.0
79.58,-2.390000104904175,3329.0,0.0003089866368100047,0.0,2.667895555496216,-0.00029140975675545633,0.18360351026058197,-0.0010792016983032227,16.0,4096.0,88.42305245999978,262144.0
82.05,-2.3299999237060547,3333.0,0.00042240237235091627,0.0,2.6688623428344727,-0.000290608499199152,0.1777373105287552,-0.002053499221801758,17.0,4352.0,93.33866377100003,278528.0
81.35,-1.6799999475479126,3314.0,0.0010995300253853202,0.0,2.6683454513549805,-0.0012433609226718545,0.17091764509677887,-0.0016107559204101562,18.0,4608.0,98.28241427800003,294912.0
84.36,-1.9500000476837158,3335.0,0.0008821688243187964,0.0,2.6649951934814453,-0.0008836719207465649,0.1632147878408432,-0.0009891986846923828,19.0,4864.0,103.19462766600009,311296.0
