eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
298.0,11.83,75.9,-1.72,566,0.014184476,0.17323811,2.116442,-0.010781348,0.35714176,0.839902713894844,144,36864,4082.5748467890007,2359296
286.45,11.38,76.3,-1.7,588,0.00742973,0.08791097,2.1181262,-0.012532447,0.362671,0.8461303114891052,145,37120,4110.437475743,2375680
316.85,14.46,79.16,-0.85,561,0.0070484504,0.08660889,2.095564,-0.013030718,0.3681874,0.8601699769496918,146,37376,4139.616937901001,2392064
305.83,14.26,79.15,-2.42,589,0.0070175375,0.088419594,2.119189,-0.014692777,0.3260449,0.8496781289577484,147,37632,4167.417283576,2408448
305.41,13.0,79.08,-2.65,565,0.01047702,0.13289388,2.1271183,-0.01940052,0.31473055,0.8458256274461746,148,37888,4196.368829399,2424832
294.93,12.77,79.13,-1.99,595,0.011985927,0.16019695,2.1410363,-0.019329337,0.2817699,0.862569198012352,149,38144,4223.900473746,2441216
316.0,14.8,79.25,-1.85,574,0.009491404,0.12569173,2.1082118,-0.013964751,0.339807,0.8651104420423508,150,38400,4252.419200618,2457600
296.56,14.71,81.5,-1.64,591,0.008127215,0.10255941,2.1162035,-0.015489471,0.3110914,0.8710535317659378,151,38656,4280.127460928999,2473984
291.23,13.07,75.34,-2.17,563,0.007748783,0.0998942,2.159009,-0.016122837,0.3375355,0.8665647804737091,152,38912,4309.2100679079995,2490368
300.15,12.01,79.63,-2.62,598,0.011396874,0.14955647,2.184698,-0.021153832,0.2724467,0.863653689622879,153,39168,4336.607496304001,2506752
300.58,11.62,76.59,-1.51,565,0.012075032,0.15688069,2.1452084,-0.011885672,0.34462747,0.8442351371049881,154,39424,4365.587954205999,2523136
294.35,12.63,77.68,-1.4,590,0.014385719,0.17730713,2.162997,-0.017371591,0.33300707,0.8463746756315231,155,39680,4393.349783809001,2539520
306.0,13.22,74.37,-1.43,568,0.012532815,0.16377766,2.1291533,-0.017251218,0.36262035,0.8295078873634338,156,39936,4422.185848604,2555904
290.18,11.8,76.84,-1.94,581,0.014417034,0.18660481,2.1625755,-0.019566126,0.2927499,0.8707428127527237,157,40192,4450.386162021001,2572288
274.21,10.48,78.67,-2.03,567,0.015181187,0.18951416,2.1537316,-0.014979694,0.35426137,0.8035919666290283,158,40448,4479.2624313609995,2588672
298.97,12.33,77.16,-1.3,592,0.013017648,0.16823323,2.1238704,-0.01650492,0.3432884,0.8409750312566757,159,40704,4506.935124166001,2605056
295.53,13.38,77.6,-2.27,569,0.012744141,0.16245525,2.1277587,-0.016778471,0.36157712,0.8225969225168228,160,40960,4535.704819007,2621440
291.29,13.72,71.16,-1.59,588,0.011119655,0.14748128,2.1154065,-0.014763743,0.35419777,0.8530669212341309,161,41216,4563.534148264,2637824
303.6,14.89,76.16,-1.94,576,0.011708948,0.1515503,2.101083,-0.018022176,0.35609528,0.8433881998062134,162,41472,4591.9745681389995,2654208
272.66,11.19,74.11,-1.53,586,0.01613003,0.20798747,2.1043947,-0.017597293,0.3614613,0.8270258009433746,163,41728,4619.911923596001,2670592
282.13,12.07,76.88,-1.42,564,0.015996726,0.19850667,2.060097,-0.006547729,0.3947866,0.8390800505876541,164,41984,4648.934983506,2686976
305.74,13.39,78.01,-1.57,591,0.013975033,0.17985027,2.1051776,-0.016169617,0.37835082,0.8304261565208435,165,42240,4676.614878019,2703360
315.57,14.33,76.07,-1.42,569,0.012541153,0.16715495,2.0707042,-0.0061343363,0.44205716,0.8606155663728714,166,42496,4705.409807036,2719744
306.56,14.38,76.91,-1.09,599,0.009153338,0.12036133,2.1145144,-0.011251561,0.42808366,0.8521846681833267,167,42752,4732.744533209001,2736128
298.81,13.34,79.82,-1.7,575,0.009840908,0.13000488,2.1538575,-0.016146882,0.30909166,0.8399997353553772,168,43008,4761.230465228,2752512
318.19,13.2,78.55,-1.92,595,0.011735905,0.16027832,2.1109788,-0.018873261,0.318641,0.8345757722854614,169,43264,4788.7228298810005,2768896
339.25,14.37,77.28,-2.04,574,0.012190227,0.16359456,2.1353471,-0.011740907,0.37294194,0.8407721370458603,170,43520,4817.238557390001,2785280
334.63,15.55,74.02,-1.58,612,0.0099222455,0.13267009,2.1215572,-0.0150095755,0.31171146,0.8570727407932281,171,43776,4843.9932868880005,2801664
336.72,16.78,77.19,-1.81,591,0.009095156,0.118631996,2.1196442,-0.014716492,0.33543023,0.8603645116090775,172,44032,4871.694090717001,2818048
319.82,14.75,81.35,-1.85,606,0.012641351,0.16133626,2.1406784,-0.018839447,0.3149224,0.8401957005262375,173,44288,4898.693848662,2834432
305.43,14.58,78.13,-2.15,595,0.013747155,0.18825276,2.1419885,-0.011427209,0.28846562,0.8599506765604019,174,44544,4926.212915821001,2850816
322.53,15.29,78.38,-2.1,607,0.016128186,0.20910645,2.1401973,-0.020105975,0.34921905,0.8237312883138657,175,44800,4953.163332626,2867200
317.7,13.18,76.7,-1.51,589,0.012133666,0.16587321,2.1604993,-0.017218424,0.34778133,0.8339183628559113,176,45056,4980.942631139,2883584
316.38,13.99,75.69,-1.52,603,0.011157702,0.14766438,2.1688843,-0.01908446,0.27283457,0.8566543459892273,177,45312,5008.076736006,2899968
336.89,16.26,74.31,-1.46,594,0.012579848,0.1630249,2.147053,-0.020357475,0.3006129,0.8695937395095825,178,45568,5035.6452659999995,2916352
321.38,15.52,77.9,-1.43,601,0.01116966,0.14823405,2.1335928,-0.014791069,0.3095232,0.8419835418462753,179,45824,5062.903268586,2932736
312.01,15.21,78.21,-1.19,592,0.011375979,0.15140788,2.09493,-0.015452868,0.36280107,0.832678347826004,180,46080,5090.5351384099995,2949120
331.66,16.18,78.13,-1.71,617,0.0099827545,0.13352458,2.0862265,-0.018822392,0.2932058,0.857857346534729,181,46336,5117.058940938001,2965504
329.27,15.37,78.57,-1.74,594,0.011572875,0.15222168,2.106178,-0.017452108,0.33796892,0.8571684807538986,182,46592,5144.623585843001,2981888
303.79,12.89,73.25,-1.58,605,0.0140244635,0.18328857,2.1364787,-0.015310861,0.3529444,0.8242417275905609,183,46848,5171.684873855,2998272
302.93,13.36,78.61,-1.61,596,0.015306137,0.2004598,2.108507,-0.020679299,0.29372868,0.8255150616168976,184,47104,5199.170007037999,3014656
305.68,13.95,80.31,-1.47,609,0.010122946,0.13570149,2.1033995,-0.016678898,0.34189093,0.8378923386335373,185,47360,5226.034406581,3031040
310.12,14.59,77.18,-1.42,593,0.012491171,0.15840657,2.1058617,-0.01179187,0.34393024,0.8299900740385056,186,47616,5253.6232425260005,3047424
312.57,14.33,73.91,-1.08,601,0.017145578,0.21028645,2.0836618,-0.019215731,0.3483647,0.8392568677663803,187,47872,5280.90691962,3063808
310.09,13.41,78.81,-1.49,593,0.019421259,0.23728435,2.0884943,-0.019128101,0.31144732,0.8380255848169327,188,48128,5308.521949575001,3080192
323.76,14.63,75.53,-1.13,601,0.013924194,0.19417317,2.1017005,-0.01467771,0.38375375,0.833141028881073,189,48384,5335.767542054,3096576
328.87,13.95,77.91,-1.33,592,0.0091779055,0.11948649,2.0751758,-0.01303335,0.4284395,0.8177344352006912,190,48640,5363.444023057,3112960
342.12,14.94,75.78,-1.72,606,0.008626224,0.11193848,2.107663,-0.014790904,0.3132042,0.8286146819591522,191,48896,5390.453865603,3129344
375.23,18.0,75.92,-1.65,596,0.013946771,0.184021,2.0860314,-0.01827515,0.2962021,0.8494090884923935,192,49152,5417.9088265049995,3145728
352.53,16.52,74.37,-1.27,604,0.015074559,0.21256511,2.0901291,-0.014422637,0.33864558,0.8444815278053284,193,49408,5445.022176030001,3162112
344.86,17.07,75.07,-1.39,593,0.0087143695,0.115987144,2.0981774,-0.016618898,0.31337488,0.8381016850471497,194,49664,5472.635654008,3178496
341.74,16.07,70.99,-1.47,608,0.009810886,0.13480632,2.126005,-0.017343314,0.27825588,0.8501909822225571,195,49920,5499.555851727,3194880
326.86,15.21,77.34,-1.33,595,0.015966715,0.20831299,2.090401,-0.018056598,0.2920523,0.8554736524820328,196,50176,5527.058486256001,3211264
342.05,18.03,81.28,-1.59,606,0.011443683,0.15026855,2.077984,-0.01149411,0.3409809,0.8701797723770142,197,50432,5554.054797979001,3227648
336.83,16.74,74.97,-1.13,593,0.008970617,0.11484782,2.1141982,-0.01592142,0.3149183,0.8542174696922302,198,50688,5581.665548555,3244032
340.65,16.54,76.23,-1.69,606,0.007829618,0.10321045,2.0932171,-0.0139254285,0.34815952,0.8462289273738861,199,50944,5608.6964309859995,3260416
331.25,16.08,75.43,-1.23,595,0.010100004,0.13708496,2.0872538,-0.014532794,0.3573744,0.8261808156967163,200,51200,5636.217612499,3276800
340.59,16.63,77.6,-1.61,610,0.007723506,0.100118004,2.0851438,-0.015764005,0.3054289,0.8376792073249817,201,51456,5663.042041566001,3293184
359.42,18.28,73.33,-1.22,594,0.007582865,0.095214844,2.1255636,-0.013998945,0.30047083,0.848808079957962,202,51712,5690.5811224770005,3309568
363.06,19.36,73.11,-1.78,606,0.00883359,0.115743004,2.1191208,-0.015534629,0.26799592,0.8507623225450516,203,51968,5717.592714154,3325952
353.69,18.87,77.22,-1.58,595,0.013305825,0.17132568,2.078283,-0.016608369,0.3700043,0.7959738522768021,204,52224,5745.097934495001,3342336
356.97,19.01,79.4,-1.54,604,0.01018311,0.13637288,2.0716522,-0.018390043,0.2544733,0.872052013874054,205,52480,5772.208073938,3358720
356.91,19.43,75.85,-1.89,596,0.009192975,0.12156168,2.095371,-0.01855635,0.24131049,0.8722313642501831,206,52736,5799.66956344,3375104
346.0,18.52,76.62,-1.58,603,0.016700264,0.21083577,2.0828831,-0.018064253,0.32066214,0.8327312022447586,207,52992,5826.834843682,3391488
323.9,15.98,79.96,-1.63,594,0.012701319,0.17138672,2.1323493,-0.015623876,0.28864983,0.854184702038765,208,53248,5854.394890153,3407872
336.32,16.82,72.21,-1.63,611,0.011971469,0.15997314,2.098556,-0.012474286,0.32901737,0.8357686847448349,209,53504,5881.191537332999,3424256
331.8,15.36,80.9,-1.63,601,0.017072655,0.21502686,2.0890715,-0.019594116,0.41196248,0.7761858254671097,210,53760,5908.443330495,3440640
337.74,15.47,76.11,-1.61,605,0.014209866,0.18843587,2.091036,-0.019109262,0.2675149,0.8451776504516602,211,54016,5935.480922289,3457024
339.1,16.88,79.08,-1.32,599,0.012198713,0.16210938,2.0282602,-0.0148040345,0.35901463,0.8106368631124496,212,54272,5962.802880118999,3473408
341.24,17.68,78.0,-2.14,608,0.012159441,0.16479492,2.0463634,-0.012476396,0.3289254,0.8454225063323975,213,54528,5989.724051434001,3489792
355.13,18.78,73.66,-1.21,573,0.011038163,0.14642334,2.0022783,-0.016043708,0.26086634,0.8475589603185654,214,54784,6018.2870684320005,3506176
352.31,17.87,76.12,-1.33,601,0.016098903,0.20170085,2.019276,-0.019519154,0.37132493,0.7839752286672592,215,55040,6045.5416731820005,3522560
349.04,17.13,76.22,-1.95,595,0.017085446,0.21966553,2.039058,-0.014982257,0.3637674,0.8073810636997223,216,55296,6073.0531866599995,3538944
362.54,17.79,76.04,-1.54,613,0.016179793,0.21274821,2.0446885,-0.019418439,0.252598,0.8004822731018066,217,55552,6099.773358588,3555328
374.64,19.68,77.16,-1.85,607,0.013740089,0.19028728,2.0546196,-0.010654106,0.35393262,0.7841951549053192,218,55808,6126.754319797999,3571712
355.87,18.48,74.72,-1.05,614,0.021280946,0.25134277,2.0635386,-0.015817437,0.3099494,0.8227472603321075,219,56064,6153.405119781,3588096
350.72,16.65,75.5,-1.42,586,0.017225452,0.21561687,2.0609581,-0.017440423,0.35676602,0.7908795028924942,220,56320,6181.344302328,3604480
336.41,15.81,78.74,-1.5,611,0.012099712,0.1630656,2.0620184,-0.015880791,0.42505452,0.784977912902832,221,56576,6208.137081854,3620864
316.61,14.85,75.99,-1.11,585,0.017533362,0.22550456,2.0448635,-0.01919363,0.32640338,0.8197213262319565,222,56832,6236.110090515,3637248
345.86,16.67,74.21,-1.27,614,0.016038181,0.20098877,2.0529768,-0.011402678,0.34290555,0.7697774171829224,223,57088,6262.779177077,3653632
366.37,19.39,78.78,-1.51,625,0.010415985,0.14107259,2.0797951,-0.014861763,0.27324313,0.8186231106519699,224,57344,6288.990507611999,3670016
359.0,19.19,76.11,-1.75,622,0.011630334,0.152771,2.0810947,-0.0139518855,0.290028,0.7783038765192032,225,57600,6315.293385111001,3686400
347.39,17.65,76.24,-1.56,619,0.01574133,0.21970622,2.083699,-0.014270081,0.3037937,0.8021370321512222,226,57856,6341.749957122,3702784
349.34,18.15,76.64,-1.47,628,0.012564894,0.16727702,2.1170876,-0.018984772,0.2384194,0.8338127136230469,227,58112,6367.816183674,3719168
342.66,17.99,77.87,-1.37,619,0.021606108,0.2691854,2.1293452,-0.009069578,0.23828202,0.857486754655838,228,58368,6394.276946484,3735552
348.09,18.31,75.7,-1.12,626,0.019377405,0.24064128,2.1136107,-0.017047524,0.2886315,0.8086773753166199,229,58624,6420.4317315280005,3751936
344.22,17.2,72.73,-0.88,621,0.017903926,0.2323405,2.1238387,-0.013504189,0.27230296,0.8343467265367508,230,58880,6446.80142804,3768320
358.53,18.58,72.65,-1.39,624,0.010488092,0.14646403,2.1251616,-0.018088518,0.21335399,0.856411024928093,231,59136,6473.036803192999,3784704
365.1,19.02,73.79,-1.32,622,0.013680103,0.17875163,2.1173804,-0.019780273,0.2820882,0.8060446828603745,232,59392,6499.356241945001,3801088
