eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
88.8,-2.3299999237060547,1352.0,0.0001754177501425147,0.0,2.7078731060028076,-0.00022438894666265696,0.20882147550582886,-0.0016794204711914062,1.0,256.0,12.114224558999922,16384.0
83.12,-2.2200000286102295,2036.0,0.00020831792789977044,0.0,2.706990957260132,-0.0004895194433629513,0.1509387344121933,0.05257314443588257,2.0,512.0,20.233023517999754,32768.0
88.36,-2.809999942779541,2030.0,0.0013613876653835177,0.0047200522385537624,2.7029941082000732,-0.0016790908994153142,0.14673902094364166,0.11429321765899658,3.0,768.0,28.304132893000315,49152.0
84.07,-2.569999933242798,2007.0,0.004039977211505175,0.02008056640625,2.6853363513946533,-0.0031088499817997217,0.1278129667043686,0.21926569938659668,4.0,1024.0,36.46671904300001,65536.0
85.98,-1.4900000095367432,1993.0,0.0020695654675364494,0.00830078125,2.6840126514434814,-0.0024222382344305515,0.11121589690446854,0.3405343294143677,5.0,1280.0,44.685565152999516,81920.0
82.6,-2.430000066757202,1992.0,0.0019050478003919125,0.009541829116642475,2.682304620742798,-0.002534798113629222,0.11840107291936874,0.38259029388427734,6.0,1536.0,52.90875092799979,98304.0
82.23,-2.490000009536743,1982.0,0.0016809058142825961,0.00921630859375,2.677375555038452,-0.0032787041272968054,0.12140003591775894,0.4934846758842468,7.0,1792.0,61.17543797599956,114688.0
89.5,-2.940000057220459,1966.0,0.0030924053862690926,0.0269775390625,2.6628811359405518,-0.003310958854854107,0.14177189767360687,0.527787983417511,8.0,2048.0,69.50647395800024,131072.0
86.79,-1.4299999475479126,1951.0,0.004131903871893883,0.0356852225959301,2.6538383960723877,-0.0054658460430800915,0.10634414106607437,0.5597041249275208,9.0,2304.0,77.90291876999981,147456.0
79.68,-1.7699999809265137,1931.0,0.003965913783758879,0.03375244140625,2.637408494949341,-0.006389545276761055,0.10246908664703369,0.596797376871109,10.0,2560.0,86.38561354499961,163840.0
77.01,-1.6299999952316284,1905.0,0.004279169719666243,0.040771484375,2.647979736328125,-0.006647258996963501,0.09900543093681335,0.6285990476608276,11.0,2816.0,94.98341194899967,180224.0
78.22,-1.059999942779541,1914.0,0.004738027695566416,0.0490519218146801,2.6386334896087646,-0.008141037076711655,0.08534359186887741,0.6056199073791504,12.0,3072.0,103.54123575700032,196608.0
84.58,-0.6600000262260437,1901.0,0.0052209109999239445,0.0590006522834301,2.6189568042755127,-0.009920824319124222,0.07700973004102707,0.5876003503799438,13.0,3328.0,112.15950739799973,212992.0
80.74,-0.6600000262260437,1890.0,0.0048825559206306934,0.04913330078125,2.617126226425171,-0.009296449832618237,0.062483400106430054,0.6026064157485962,14.0,3584.0,120.82695021800009,229376.0
82.12,-0.8999999761581421,1870.0,0.004866403061896563,0.0519612617790699,2.5942542552948,-0.009509189985692501,0.06901658326387405,0.6069199442863464,15.0,3840.0,129.5876492739999,245760.0
80.05,-0.8199999928474426,1885.0,0.004882827866822481,0.05303955078125,2.5958101749420166,-0.008366457186639309,0.060900479555130005,0.6250433921813965,16.0,4096.0,138.2779764400002,262144.0
76.53,-0.8600000143051147,1896.0,0.005060767754912376,0.0576578788459301,2.5791337490081787,-0.011046030558645725,0.07141928374767303,0.6581581830978394,17.0,4352.0,146.91721044399947,278528.0
80.1,-0.05999999865889549,1874.0,0.005689980462193489,0.0680135115981102,2.5781877040863037,-0.011180032975971699,0.0598108172416687,0.6006701290607452,18.0,4608.0,155.65647414500017,294912.0
79.5,-0.4699999988079071,1902.0,0.0058723627589643,0.0663248673081398,2.5976359844207764,-0.012005028314888477,0.05757487192749977,0.6163916289806366,19.0,4864.0,164.26693485499982,311296.0
84.16,-0.20999999344348907,1909.0,0.006661214400082827,0.0834147110581398,2.5772159099578857,-0.012931824661791325,0.06124904751777649,0.6578918993473053,20.0,5120.0,172.846438218,327680.0
77.33,-0.699999988079071,1904.0,0.006751715671271086,0.0850016251206398,2.548907518386841,-0.009829855524003506,0.07626688480377197,0.5912243723869324,21.0,5376.0,181.44854691699948,344064.0
79.61,0.27000001072883606,1903.0,0.006367076653987169,0.0788981094956398,2.5536797046661377,-0.012898090295493603,0.05818767845630646,0.6494476497173309,22.0,5632.0,190.0579139370002,360448.0
83.31,-0.1899999976158142,1901.0,0.008136517368257046,0.1084391251206398,2.5225369930267334,-0.01590109057724476,0.06270202249288559,0.670271635055542,23.0,5888.0,198.67518297199967,376832.0
80.38,0.3700000047683716,1894.0,0.007827471010386944,0.10205078125,2.5118091106414795,-0.013823031447827816,0.050179604440927505,0.6811143159866333,24.0,6144.0,207.32291050799995,393216.0
