eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
83.22,0.72,83.87,1.02,911,0.014048341,0.1753947,2.4170845,-0.021978036,0.06905573,0.42849308252334595,65,16640,1127.7184546360004,1064960
84.57,1.16,78.68,1.15,936,0.012997475,0.16300456,2.3974488,-0.022280082,0.07421155,0.46415865421295166,66,16896,1145.210974124002,1081344
76.01,0.63,80.22,0.9,953,0.014832094,0.1796875,2.4034212,-0.023819381,0.079492666,0.43847817182540894,67,17152,1162.4027953369987,1097728
81.73,0.65,75.54,0.67,913,0.015025883,0.1751302,2.4128249,-0.0240298,0.07891106,0.47350984811782837,68,17408,1180.344469781001,1114112
84.79,0.51,81.12,0.57,926,0.017233152,0.20650227,2.364578,-0.024668189,0.107280456,0.341408908367157,69,17664,1198.0276933610003,1130496
80.64,1.15,80.32,0.95,891,0.015142837,0.18719482,2.3674643,-0.02365607,0.05509718,0.5183143019676208,70,17920,1216.4058167500007,1146880
83.02,1.11,79.38,0.92,923,0.014962118,0.1819458,2.3389843,-0.023691736,0.07937812,0.45527076721191406,71,18176,1234.15275243,1163264
82.05,0.87,76.53,0.94,929,0.016182702,0.18996175,2.3667617,-0.022579812,0.08492685,0.5173364281654358,72,18432,1251.780185271,1179648
81.12,0.94,78.02,0.9,927,0.015905594,0.1919759,2.368455,-0.023064671,0.06770589,0.45044219493865967,73,18688,1269.446206001001,1196032
76.8,0.96,85.29,1.01,936,0.016797896,0.2020874,2.3839238,-0.023413686,0.06626233,0.5642413198947906,74,18944,1286.9471828610003,1212416
78.14,1.24,81.96,1.05,936,0.014016546,0.16849773,2.3885624,-0.024130387,0.072036035,0.4716029167175293,75,19200,1304.4527886059986,1228800
81.19,0.99,79.34,1.57,911,0.014078456,0.17580159,2.3978322,-0.023789512,0.06096928,0.5010155141353607,76,19456,1322.4348021160004,1245184
86.08,1.12,80.49,1.29,937,0.01610989,0.19730632,2.3787763,-0.025166146,0.068346255,0.5987051725387573,77,19712,1339.9060453240018,1261568
82.7,1.22,81.47,1.11,928,0.015382842,0.1784261,2.3335364,-0.024807222,0.065007225,0.5891206562519073,78,19968,1357.5536982390004,1277952
84.66,1.16,80.9,1.19,928,0.014702155,0.18721516,2.3546188,-0.024563283,0.08352128,0.49696314334869385,79,20224,1375.1963061620008,1294336
82.63,1.25,75.18,0.76,902,0.016509535,0.20603435,2.3440645,-0.02328071,0.080409944,0.5043448507785797,80,20480,1393.3594991950013,1310720
86.75,1.03,85.89,1.54,926,0.018336946,0.20692952,2.298476,-0.024416298,0.10810638,0.5339009761810303,81,20736,1411.0512210779998,1327104
91.27,1.27,91.0,1.53,918,0.015894372,0.19632976,2.3095717,-0.02870997,0.06158557,0.6600376963615417,82,20992,1428.883582691,1343488
84.66,1.43,78.6,1.37,922,0.01992951,0.2197469,2.2922838,-0.019598167,0.08383268,0.5625949800014496,83,21248,1446.6547468390017,1359872
83.08,1.31,96.29,1.46,903,0.017725216,0.20302327,2.3000531,-0.021070689,0.10131074,0.5142854452133179,84,21504,1464.7916419559988,1376256
80.54,1.05,82.65,1.5,926,0.017919065,0.20829265,2.2911496,-0.024342017,0.07852579,0.6070466935634613,85,21760,1482.4855080999987,1392640
87.15,1.55,83.23,1.81,918,0.018837027,0.2168986,2.2840679,-0.026851485,0.07611381,0.6383020579814911,86,22016,1500.3333708190003,1409024
91.22,1.38,86.74,1.94,920,0.016180238,0.19270833,2.256303,-0.02551177,0.10045885,0.6064661741256714,87,22272,1518.1345413199997,1425408
87.84,1.53,83.86,1.43,898,0.016425317,0.20735677,2.2332537,-0.025016136,0.088929266,0.6730548739433289,88,22528,1536.3682704150015,1441792
93.3,1.97,92.27,1.78,925,0.018515136,0.2254842,2.246457,-0.021974824,0.0864946,0.6637031733989716,89,22784,1554.0720259910013,1458176
89.69,1.52,90.37,1.61,924,0.016154505,0.20039876,2.2147746,-0.019885415,0.12199444,0.555159330368042,90,23040,1571.7947007200019,1474560
94.78,1.89,92.77,2.0,943,0.0154473735,0.1942749,2.2287774,-0.022546196,0.078517504,0.6882382333278656,91,23296,1589.1593576300002,1490944
93.61,1.45,97.22,1.67,933,0.017055009,0.20463054,2.208542,-0.02499924,0.095822215,0.5507089495658875,92,23552,1606.718431743,1507328
97.23,1.6,103.41,2.03,951,0.01870109,0.22369385,2.1835697,-0.024335919,0.07322174,0.6807953715324402,93,23808,1623.9406411829987,1523712
99.49,2.12,102.91,1.85,955,0.020429306,0.22098796,2.183015,-0.026479868,0.09630158,0.6175864934921265,94,24064,1641.091445263999,1540096
108.48,1.77,95.06,1.9,954,0.017181287,0.21083577,2.172557,-0.023954868,0.09712926,0.6260861754417419,95,24320,1658.260715272001,1556480
