eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
79.94,-2.640000104904175,199.0,0.0006248670979402959,0.0,2.707416534423828,-0.001042535644955933,0.32322147488594055,-0.01849377155303955,1.0,256.0,82.13312168499942,16384.0
81.1,-2.700000047683716,1356.0,0.00035435776226222515,0.0,2.704577684402466,-0.0003149577241856605,0.14920763671398163,-0.0028644800186157227,2.0,512.0,94.30216742599987,32768.0
81.91,-2.4200000762939453,1353.0,0.00035773779381997883,0.0,2.70355224609375,-0.0006765089929103851,0.17153270542621613,0.00534135103225708,3.0,768.0,106.40600646199891,49152.0
88.68,-3.3499999046325684,1338.0,0.00040235219057649374,0.0,2.7021052837371826,-0.0004382072074804455,0.1499984711408615,0.017183661460876465,4.0,1024.0,118.64447333799944,65536.0
84.18,-3.1500000953674316,1325.0,0.00043538722093217075,0.0,2.6991093158721924,-0.0005935707595199347,0.15222427248954773,0.0317840576171875,5.0,1280.0,131.00239373799923,81920.0
82.06,-2.559999942779541,1317.0,0.000751360843423754,0.0008138020639307797,2.6933534145355225,-0.0007255153614096344,0.1545252501964569,0.09256786108016968,6.0,1536.0,143.43872650699996,98304.0
81.86,-2.640000104904175,1307.0,0.001014439039863646,0.00164794921875,2.6874988079071045,-0.0010265742894262075,0.1461143046617508,0.14229005575180054,7.0,1792.0,155.96952632399916,114688.0
84.94,-2.0799999237060547,1301.0,0.000753018946852535,0.0,2.682832717895508,-0.0008483827114105225,0.1345835030078888,0.26645559072494507,8.0,2048.0,168.56035034699926,131072.0
80.69,-2.359999895095825,1315.0,0.0012776278890669346,0.00048828125,2.6688899993896484,-0.0014405249385163188,0.1348526030778885,0.3434361219406128,9.0,2304.0,181.01861203299995,147456.0
80.91,-1.909999966621399,1310.0,0.0014061570400372148,0.009847004897892475,2.6540918350219727,-0.0016864072531461716,0.10561767965555191,0.4157448410987854,10.0,2560.0,193.52403836699887,163840.0
85.61,-2.9600000381469727,1329.0,0.001084473798982799,0.0015869140625,2.659708023071289,-0.0013094525784254074,0.14353768527507782,0.4054235816001892,11.0,2816.0,205.84527665899986,180224.0
84.79,-1.7300000190734863,1323.0,0.0011087605962529778,0.0045369467698037624,2.6524901390075684,-0.0018362529808655381,0.11517614871263504,0.4453161954879761,12.0,3072.0,218.22636013699957,196608.0
88.3,-1.840000033378601,1318.0,0.001410985249094665,0.0036417644005268812,2.6543376445770264,-0.001950803678482771,0.1085374653339386,0.478058397769928,13.0,3328.0,230.6580378719991,212992.0
79.54,-1.5800000429153442,1319.0,0.0020580829586833715,0.0146484375,2.649726390838623,-0.0030690617859363556,0.11219460517168045,0.49244004487991333,14.0,3584.0,243.07300545899852,229376.0
91.12,-2.319999933242798,1303.0,0.002447353908792138,0.0164794921875,2.63089656829834,-0.0019500002963468432,0.1308884471654892,0.4617186188697815,15.0,3840.0,255.64707485399958,245760.0
80.73,-1.2400000095367432,1316.0,0.0019293412333354354,0.011210124008357525,2.6480605602264404,-0.0025779297575354576,0.10487275570631027,0.4824550747871399,16.0,4096.0,268.09428681699865,262144.0
89.12,-2.369999885559082,1324.0,0.0018104597693309188,0.012980143539607525,2.6475117206573486,-0.0027075279504060745,0.11735516041517258,0.4761069416999817,17.0,4352.0,280.46320383199964,278528.0
83.98,-1.2200000286102295,1315.0,0.0018514489056542516,0.013773600570857525,2.643132209777832,-0.0037985306698828936,0.09201037883758545,0.5648984313011169,18.0,4608.0,292.92077389099904,294912.0
80.86,-1.0299999713897705,1323.0,0.003979905508458614,0.0418701171875,2.6323354244232178,-0.004405491054058075,0.08764783293008804,0.5610231757164001,19.0,4864.0,305.3007673289994,311296.0
77.32,-1.0499999523162842,1310.0,0.003140917746350169,0.029052734375,2.6177399158477783,-0.0044391038827598095,0.08079011738300323,0.5745496153831482,20.0,5120.0,317.8000464460001,327680.0
79.61,-1.309999942779541,1316.0,0.0038793880958110094,0.0384318046271801,2.619002103805542,-0.005253980401903391,0.0962648019194603,0.5206150710582733,21.0,5376.0,330.2479978749998,344064.0
79.6,-1.090000033378601,1322.0,0.003647412173449993,0.0385945625603199,2.624969482421875,-0.005532337352633476,0.07433903962373734,0.5970958173274994,22.0,5632.0,342.6362512429987,360448.0
90.25,-1.0299999713897705,1322.0,0.003936884459108114,0.0431925468146801,2.6306850910186768,-0.005776991602033377,0.07577680796384811,0.5359210968017578,23.0,5888.0,355.0227130329986,376832.0
79.15,-1.4199999570846558,1319.0,0.004778439644724131,0.0524495430290699,2.62886643409729,-0.007010161876678467,0.0627693310379982,0.5922918617725372,24.0,6144.0,367.44448021300013,393216.0
85.59,-0.15000000596046448,1317.0,0.004648505710065365,0.04986572265625,2.6136319637298584,-0.007323492784053087,0.0532558411359787,0.5249584913253784,25.0,6400.0,379.88043776799896,409600.0
78.8,-0.44999998807907104,1312.0,0.005985617637634277,0.06787109375,2.602559804916382,-0.00876105111092329,0.06925860792398453,0.4986189007759094,26.0,6656.0,392.3608798559999,425984.0
78.58,-0.49000000953674316,1319.0,0.0070023685693740845,0.08160400390625,2.596419095993042,-0.0071127042174339294,0.057451456785202026,0.5957727134227753,27.0,6912.0,404.78163343399865,442368.0
88.02,-0.28999999165534973,1317.0,0.007586755324155092,0.0871378555893898,2.5936968326568604,-0.007320344913750887,0.05866973474621773,0.5366831421852112,28.0,7168.0,417.218000982999,458752.0
82.37,-0.46000000834465027,1319.0,0.007580025587230921,0.083251953125,2.610832452774048,-0.007021309807896614,0.059816211462020874,0.5331941843032837,29.0,7424.0,429.6325826029988,475136.0
80.54,-0.11999999731779099,1312.0,0.006305784452706575,0.0738321915268898,2.6050593852996826,-0.009220116771757603,0.05649685859680176,0.4617840051651001,30.0,7680.0,442.11421077900013,491520.0
80.43,-0.11999999731779099,1323.0,0.008983934298157692,0.1070963516831398,2.597824811935425,-0.007622306700795889,0.05632913485169411,0.4947493076324463,31.0,7936.0,454.4943854609992,507904.0
81.55,0.3100000023841858,1309.0,0.008052648976445198,0.0889485701918602,2.5944364070892334,-0.008703782223165035,0.04664525017142296,0.5008407831192017,32.0,8192.0,467.00921654800004,524288.0
79.96,0.15000000596046448,1307.0,0.0091850059106946,0.10400390625,2.5792720317840576,-0.009949948638677597,0.04855136200785637,0.4954962134361267,33.0,8448.0,479.5445792219998,540672.0
81.18,0.0,1313.0,0.008367813192307949,0.0907796248793602,2.587416410446167,-0.01117617916315794,0.044773396104574203,0.5079406499862671,34.0,8704.0,492.01816201399924,557056.0
77.97,0.5299999713897705,1309.0,0.008852004073560238,0.0995890274643898,2.577948808670044,-0.012257748283445835,0.039662834256887436,0.41448020935058594,35.0,8960.0,504.53273023399925,573440.0
81.16,0.47999998927116394,1317.0,0.008553634397685528,0.09222412109375,2.578970432281494,-0.009912150911986828,0.048152025789022446,0.4723864197731018,36.0,9216.0,516.9686910229993,589824.0
79.68,0.36000001430511475,1316.0,0.00846831314265728,0.0966593399643898,2.5860097408294678,-0.011676701717078686,0.04749974608421326,0.4020437002182007,37.0,9472.0,529.4134782069996,606208.0
77.29,0.4399999976158142,1323.0,0.010404418222606182,0.1164754256606102,2.581643581390381,-0.010583027265965939,0.04164543002843857,0.4385427236557007,38.0,9728.0,541.7978528959993,622592.0
88.55,1.0099999904632568,1317.0,0.009969293139874935,0.1172688826918602,2.5891001224517822,-0.012009859085083008,0.04033764824271202,0.4164953827857971,39.0,9984.0,554.2381199729989,638976.0
80.04,0.6200000047683716,1297.0,0.010223476216197014,0.1172281876206398,2.588050603866577,-0.011407447047531605,0.04335499927401543,0.44578033685684204,40.0,10240.0,566.8650061769986,655360.0
