eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
74.4,-1.75,8325.0,0.0026403116062283516,0.02427164651453495,2.556842088699341,-0.0021787139121443033,0.11287692189216614,0.19364631175994873,21.0,5376.0,43.52571292099992,344064.0
75.46,-1.8600000143051147,8409.0,0.0025406640488654375,0.0111083984375,2.561923027038574,-0.0016285103047266603,0.1209769919514656,0.209117591381073,22.0,5632.0,45.47491546299989,360448.0
74.24,-1.899999976158142,8226.0,0.0024156514555215836,0.013753254897892475,2.580972909927368,-0.002252945676445961,0.12379436939954758,0.1749914288520813,23.0,5888.0,47.46749065499989,376832.0
70.67,-0.8700000047683716,8289.0,0.0023403007071465254,0.013285319320857525,2.5432345867156982,-0.0020944697316735983,0.09838714450597763,0.20144730806350708,24.0,6144.0,49.44486297200001,393216.0
77.35,-1.2899999618530273,8098.0,0.0025891242548823357,0.01926676370203495,2.520688533782959,-0.0021228042896836996,0.11647209525108337,0.20470619201660156,25.0,6400.0,51.46877541499998,409600.0
72.27,-1.3300000429153442,8132.0,0.0008843117393553257,0.0025227863807231188,2.540764093399048,-0.000840039923787117,0.10836365073919296,0.20765715837478638,26.0,6656.0,53.48414611299995,425984.0
75.61,-1.5,8253.0,0.00234143971465528,0.012451171875,2.525524854660034,-0.0018768388545140624,0.10091829299926758,0.23100942373275757,27.0,6912.0,55.470146172999875,442368.0
75.52,-1.6699999570846558,8220.0,0.0020262335892766714,0.010579426772892475,2.5264604091644287,-0.001903402036987245,0.10847780108451843,0.22676342725753784,28.0,7168.0,57.46409047599991,458752.0
71.31,-1.7200000286102295,8128.0,0.0028631233144551516,0.014506022445857525,2.506770372390747,-0.0022146122064441442,0.0955711379647255,0.23729103803634644,29.0,7424.0,59.48047829699999,475136.0
70.89,-1.350000023841858,8324.0,0.00501446845009923,0.0338541679084301,2.4778831005096436,-0.0031648685690015554,0.10426979511976242,0.22469079494476318,30.0,7680.0,61.449660795,491520.0
73.64,-1.6100000143051147,8392.0,0.0028518622275441885,0.02016194723546505,2.5020976066589355,-0.0017281066393479705,0.10069265216588974,0.29541635513305664,31.0,7936.0,63.40262635699992,507904.0
75.63,-1.3200000524520874,8340.0,0.004279740154743195,0.02663167379796505,2.4539008140563965,-0.00309659237973392,0.1036301925778389,0.2407834529876709,32.0,8192.0,65.36787877400002,524288.0
74.65,-1.190000057220459,8189.0,0.0018340745009481907,0.0050252280198037624,2.445754289627075,-0.0017660692101344466,0.09755638986825943,0.28591203689575195,33.0,8448.0,67.36935088099995,540672.0
71.73,-1.3200000524520874,7904.0,0.0029903908725827932,0.01637776754796505,2.4241809844970703,-0.002151777967810631,0.10497226566076279,0.28956472873687744,34.0,8704.0,69.44295137599988,557056.0
73.99,-1.059999942779541,8053.0,0.002744594356045127,0.015238444320857525,2.403675079345703,-0.002193119376897812,0.08248350769281387,0.3077825903892517,35.0,8960.0,71.47815030900006,573440.0
77.99,-1.7200000286102295,8047.0,0.004706288687884808,0.0378011055290699,2.4256489276885986,-0.00351789896376431,0.10138820856809616,0.31042659282684326,36.0,9216.0,73.51486374599995,589824.0
71.98,-1.7000000476837158,7990.0,0.0016475102165713906,0.00445556640625,2.426832914352417,-0.0019888344686478376,0.09826219826936722,0.32359015941619873,37.0,9472.0,75.5663641839999,606208.0
